id,timestamp,full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,state,product_type,sub_area,price_doc
28037,2015-02-24,38,38.0,4.0,24.0,6.0,2016.0,1.0,1.0,1.0,OwnerOccupier,Nagatinskij Zaton,7658450
28038,2015-02-24,52,35.0,1.0,9.0,1.0,1978.0,2.0,6.0,,Investment,Solncevo,2000000
28039,2015-02-24,79,47.0,3.0,14.0,1.0,1985.0,3.0,8.0,3.0,Investment,Brateevo,10200000
28040,2015-02-24,38,20.0,22.0,22.0,4.0,2004.0,1.0,10.0,2.0,Investment,Mitino,7770000
28041,2015-02-24,37,,2.0,17.0,1.0,,1.0,1.0,1.0,OwnerOccupier,Poselenie Vnukovskoe,4708194
28042,2015-02-24,43,28.0,4.0,5.0,2.0,1968.0,2.0,5.0,2.0,Investment,Jaroslavskoe,6000000
28043,2015-02-24,73,,3.0,17.0,1.0,0.0,3.0,1.0,1.0,OwnerOccupier,Poselenie Vnukovskoe,7775568
28044,2015-02-24,75,44.0,3.0,17.0,1.0,1988.0,3.0,10.0,,Investment,Novo-Peredelkino,10400000
28045,2015-02-24,57,57.0,2.0,19.0,4.0,0.0,2.0,0.0,1.0,OwnerOccupier,Poselenie Shherbinka,4886479
28046,2015-02-24,42,28.0,4.0,5.0,2.0,1963.0,2.0,5.0,2.0,Investment,Ljublino,2000000
28047,2015-02-24,79,50.0,3.0,7.0,1.0,1952.0,3.0,8.0,3.0,Investment,Sokol,18300000
28048,2015-02-24,62,,22.0,22.0,1.0,,2.0,1.0,1.0,OwnerOccupier,Tverskoe,6614400
28049,2015-02-24,63,33.0,7.0,17.0,1.0,2003.0,2.0,12.0,3.0,Investment,Severnoe Izmajlovo,14100000
28050,2015-02-24,38,38.0,11.0,17.0,1.0,2015.0,1.0,1.0,1.0,OwnerOccupier,Poselenie Desjonovskoe,4209255
28051,2015-02-24,62,45.0,10.0,12.0,1.0,1981.0,3.0,6.0,2.0,Investment,Zapadnoe Degunino,6500000
28052,2015-02-24,52,30.0,14.0,17.0,1.0,1992.0,2.0,8.0,3.0,Investment,Babushkinskoe,7500000
28053,2015-02-24,69,37.0,9.0,24.0,4.0,2015.0,2.0,1.0,1.0,OwnerOccupier,Losinoostrovskoe,12316908
28054,2015-02-24,61,,11.0,17.0,1.0,,2.0,1.0,1.0,OwnerOccupier,Tverskoe,7407910
28055,2015-02-24,31,18.0,3.0,9.0,2.0,1963.0,1.0,4.0,2.0,Investment,Danilovskoe,6800000
28056,2015-02-24,48,43.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,OwnerOccupier,Krjukovo,5130400
28057,2015-02-24,84,47.0,11.0,15.0,5.0,2013.0,3.0,11.0,3.0,Investment,Novogireevo,9521380
28058,2015-02-24,35,15.0,13.0,17.0,6.0,2006.0,1.0,9.0,2.0,Investment,Troickij okrug,3000000
28059,2015-02-24,64,46.0,4.0,16.0,5.0,1977.0,3.0,7.0,3.0,Investment,Orehovo-Borisovo Severnoe,10500000
28060,2015-02-24,38,23.0,2.0,12.0,5.0,1971.0,2.0,6.0,3.0,Investment,Ochakovo-Matveevskoe,6500000
28061,2015-02-24,71,44.0,11.0,12.0,2.0,1980.0,3.0,7.0,3.0,Investment,Nagatinskij Zaton,13200000
28062,2015-02-24,97,97.0,13.0,15.0,4.0,2015.0,4.0,10.0,1.0,OwnerOccupier,Poselenie Sosenskoe,11209031
28063,2015-02-24,40,40.0,13.0,17.0,1.0,,1.0,1.0,,OwnerOccupier,Poselenie Vnukovskoe,5064600
28064,2015-02-24,48,28.0,11.0,14.0,5.0,1974.0,2.0,9.0,2.0,Investment,Tekstil'shhiki,8030000
28065,2015-02-24,59,,12.0,1.0,1.0,,2.0,1.0,,OwnerOccupier,Poselenie Sosenskoe,7405449
28066,2015-02-24,117,,1.0,2.0,1.0,,3.0,1.0,1.0,OwnerOccupier,Poselenie Pervomajskoe,9557190
28067,2015-02-25,59,38.0,8.0,9.0,1.0,1971.0,3.0,6.0,2.0,Investment,Vostochnoe Degunino,5850000
28068,2015-02-25,39,39.0,1.0,3.0,4.0,2015.0,1.0,10.0,1.0,OwnerOccupier,Filevskij Park,3400000
28069,2015-02-25,59,,7.0,17.0,1.0,,2.0,1.0,1.0,OwnerOccupier,Poselenie Vnukovskoe,8600130
28070,2015-02-25,82,50.0,1.0,16.0,1.0,1978.0,4.0,11.0,2.0,Investment,Losinoostrovskoe,6000000
28071,2015-02-25,55,38.0,2.0,9.0,2.0,1965.0,3.0,5.0,3.0,Investment,Timirjazevskoe,10500000
28072,2015-02-25,67,67.0,3.0,3.0,4.0,2015.0,2.0,10.0,1.0,OwnerOccupier,Filevskij Park,4120346
28073,2015-02-25,39,19.0,10.0,14.0,1.0,1975.0,1.0,9.0,2.0,Investment,Nagatino-Sadovniki,6900000
28074,2015-02-25,42,,9.0,17.0,1.0,,1.0,1.0,1.0,OwnerOccupier,Poselenie Sosenskoe,4348558
28075,2015-02-25,32,19.0,2.0,9.0,1.0,1980.0,1.0,6.0,,Investment,Mar'ino,5500000
28076,2015-02-25,37,19.0,5.0,14.0,1.0,2004.0,1.0,7.0,3.0,Investment,Severnoe Medvedkovo,7600000
28077,2015-02-25,134,,1.0,2.0,1.0,,3.0,1.0,1.0,OwnerOccupier,Poselenie Rogovskoe,6336347
28078,2015-02-25,79,45.0,5.0,17.0,1.0,2003.0,3.0,12.0,3.0,Investment,Ljublino,3000000
28079,2015-02-25,66,36.0,11.0,17.0,2.0,2014.0,2.0,16.0,1.0,Investment,Poselenie Sosenskoe,4473000
28080,2015-02-26,45,17.0,16.0,17.0,1.0,2010.0,1.0,10.0,3.0,Investment,Izmajlovo,2940000
28081,2015-02-26,53,32.0,8.0,16.0,1.0,1973.0,2.0,9.0,2.0,Investment,Troparevo-Nikulino,10500000
28082,2015-02-26,58,43.0,3.0,12.0,1.0,1971.0,3.0,6.0,3.0,Investment,Chertanovo Juzhnoe,8700000
28083,2015-02-26,38,38.0,3.0,3.0,1.0,2015.0,1.0,1.0,1.0,OwnerOccupier,Poselenie Vnukovskoe,5653213
28084,2015-02-26,219,101.0,2.0,2.0,4.0,2014.0,6.0,16.0,1.0,Investment,Juzhnoe Butovo,18000000
28085,2015-02-26,74,41.0,14.0,22.0,1.0,1984.0,3.0,9.0,2.0,Investment,Silino,8500000
28086,2015-02-26,51,,12.0,17.0,4.0,,1.0,9.0,,OwnerOccupier,Poselenie Sosenskoe,4770936
28087,2015-02-26,49,48.0,4.0,12.0,1.0,1973.0,2.0,5.0,2.0,Investment,Presnenskoe,10900000
28088,2015-02-26,57,43.0,3.0,5.0,2.0,1960.0,3.0,5.0,3.0,Investment,Lefortovo,11200000
28089,2015-02-26,65,39.0,7.0,12.0,1.0,1979.0,3.0,8.0,2.0,Investment,Fili Davydkovo,13500000
28090,2015-02-26,44,29.0,2.0,9.0,1.0,1974.0,2.0,6.0,2.0,Investment,Ivanovskoe,2000000
28091,2015-02-26,47,30.0,3.0,12.0,1.0,1976.0,2.0,6.0,2.0,Investment,Zjablikovo,8350000
28092,2015-02-26,60,34.0,5.0,17.0,1.0,1995.0,2.0,10.0,3.0,Investment,Mar'ino,9600000
28093,2015-02-26,65,61.0,14.0,17.0,4.0,2016.0,2.0,10.0,1.0,OwnerOccupier,Presnenskoe,11435416
28094,2015-02-26,44,,12.0,0.0,1.0,,1.0,0.0,,OwnerOccupier,Poselenie Sosenskoe,5550300
28095,2015-02-26,30,17.0,1.0,5.0,1.0,1966.0,1.0,5.0,3.0,Investment,Fili Davydkovo,5700000
28096,2015-02-26,74,,12.0,1.0,1.0,2015.0,2.0,1.0,1.0,OwnerOccupier,Danilovskoe,18150000
28097,2015-02-26,96,55.0,7.0,15.0,1.0,1982.0,4.0,10.0,2.0,Investment,Tverskoe,17900000
28098,2015-02-26,89,,7.0,0.0,1.0,,3.0,0.0,,OwnerOccupier,Danilovskoe,21116364
28099,2015-02-26,40,20.0,11.0,14.0,1.0,1986.0,1.0,8.0,2.0,Investment,Brateevo,6300000
28100,2015-02-26,64,64.0,7.0,17.0,1.0,0.0,2.0,1.0,1.0,OwnerOccupier,Poselenie Vnukovskoe,7259103
28101,2015-02-26,95,63.0,3.0,17.0,1.0,1996.0,4.0,10.0,2.0,Investment,Vnukovo,9700000
28102,2015-02-26,98,,12.0,1.0,1.0,1.0,4.0,1.0,1.0,OwnerOccupier,Poselenie Sosenskoe,10757011
28103,2015-02-26,40,19.0,15.0,17.0,1.0,1994.0,1.0,8.0,2.0,Investment,Losinoostrovskoe,7000000
28104,2015-02-26,41,26.0,2.0,5.0,5.0,1964.0,2.0,5.0,2.0,Investment,Zjuzino,7200000
28105,2015-02-26,58,37.0,3.0,7.0,2.0,1938.0,2.0,9.0,,Investment,Tverskoe,12000000
28106,2015-02-26,41,17.0,2.0,12.0,2.0,1983.0,1.0,10.0,2.0,Investment,Izmajlovo,3000000
28107,2015-02-26,59,31.0,15.0,16.0,6.0,2012.0,2.0,11.0,2.0,Investment,Bogorodskoe,3061197
28108,2015-02-26,73,45.0,9.0,17.0,1.0,1985.0,3.0,10.0,3.0,Investment,Krylatskoe,17500000
28109,2015-02-26,75,42.0,4.0,18.0,1.0,2008.0,3.0,11.0,3.0,Investment,Filevskij Park,16400000
28110,2015-02-27,39,23.0,12.0,12.0,5.0,1967.0,2.0,6.0,2.0,Investment,Sokolinaja Gora,6800000
28111,2015-02-27,54,32.0,9.0,12.0,1.0,1995.0,2.0,9.0,3.0,Investment,Mar'ino,9200000
28112,2015-02-27,71,42.0,3.0,3.0,1.0,2017.0,3.0,13.0,1.0,OwnerOccupier,Poselenie Novofedorovskoe,3624480
28113,2015-02-27,53,32.0,8.0,14.0,1.0,1997.0,2.0,9.0,3.0,Investment,Vyhino-Zhulebino,7750000
28114,2015-02-27,82,,5.0,17.0,1.0,,3.0,1.0,1.0,OwnerOccupier,Poselenie Sosenskoe,8160317
28115,2015-02-27,58,42.0,7.0,9.0,1.0,1974.0,3.0,6.0,2.0,Investment,Staroe Krjukovo,7500000
28116,2015-02-27,45,28.0,1.0,9.0,2.0,1972.0,2.0,5.0,3.0,Investment,Preobrazhenskoe,8570000
28117,2015-02-27,32,20.0,4.0,5.0,1.0,1965.0,1.0,5.0,2.0,Investment,Zjuzino,5600000
28118,2015-02-27,100,95.0,5.0,15.0,4.0,2012.0,3.0,11.0,1.0,Investment,Birjulevo Vostochnoe,7800000
28119,2015-02-27,75,48.0,5.0,5.0,2.0,1957.0,3.0,8.0,2.0,Investment,Danilovskoe,11500000
28120,2015-02-27,59,43.0,1.0,4.0,2.0,1926.0,2.0,2.0,4.0,Investment,Presnenskoe,12700000
28121,2015-02-27,75,72.0,23.0,23.0,6.0,2015.0,2.0,1.0,1.0,OwnerOccupier,Mitino,14964120
28122,2015-02-27,39,18.0,17.0,17.0,1.0,2013.0,1.0,9.0,,Investment,Nekrasovka,4750000
28123,2015-02-27,51,30.0,2.0,14.0,1.0,1987.0,2.0,8.0,2.0,Investment,Novokosino,7950000
28124,2015-02-27,35,14.0,4.0,14.0,1.0,2001.0,1.0,9.0,3.0,Investment,Juzhnoe Butovo,5900000
28125,2015-02-27,42,41.0,21.0,1.0,1.0,2015.0,1.0,1.0,1.0,OwnerOccupier,Losinoostrovskoe,7497000
28126,2015-02-27,71,,20.0,1.0,1.0,,2.0,1.0,1.0,OwnerOccupier,Losinoostrovskoe,12561504
28127,2015-02-27,80,45.0,3.0,25.0,1.0,1981.0,3.0,10.0,3.0,Investment,Tverskoe,13500000
28128,2015-02-27,42,26.0,4.0,5.0,1.0,1966.0,2.0,5.0,3.0,Investment,Taganskoe,1100000
28129,2015-02-27,52,30.0,4.0,12.0,1.0,1983.0,2.0,8.0,3.0,Investment,Birjulevo Vostochnoe,7500000
28130,2015-02-27,60,28.0,13.0,14.0,2.0,1975.0,1.0,11.0,3.0,Investment,Presnenskoe,18000000
28131,2015-02-27,51,30.0,7.0,12.0,5.0,1976.0,2.0,9.0,3.0,Investment,Zjablikovo,8400000
28132,2015-02-27,67,,4.0,25.0,1.0,,2.0,1.0,1.0,OwnerOccupier,Mitino,8793997
28133,2015-02-27,72,43.0,9.0,16.0,1.0,1982.0,3.0,10.0,3.0,Investment,Nagatinskij Zaton,14300000
28134,2015-02-27,39,18.0,7.0,22.0,1.0,2007.0,1.0,9.0,3.0,Investment,Bogorodskoe,2000000
28135,2015-02-27,90,1.0,13.0,1.0,1.0,1.0,3.0,1.0,1.0,OwnerOccupier,Danilovskoe,23490000
28136,2015-02-27,54,32.0,11.0,14.0,2.0,1968.0,2.0,8.0,2.0,Investment,Sokol,14000000
28137,2015-02-27,83,46.0,8.0,13.0,1.0,2013.0,3.0,11.0,1.0,Investment,Novogireevo,9695000
28138,2015-02-27,55,32.0,4.0,8.0,2.0,1955.0,2.0,8.0,2.0,Investment,Horoshevskoe,14400000
28139,2015-02-28,54,32.0,11.0,17.0,1.0,1994.0,2.0,9.0,3.0,Investment,Mitino,10350000
28140,2015-02-28,62,,5.0,16.0,1.0,2015.0,2.0,1.0,1.0,OwnerOccupier,Poselenie Shherbinka,4922471
28141,2015-02-28,76,51.0,3.0,8.0,2.0,1958.0,3.0,8.0,2.0,Investment,Akademicheskoe,15500000
28142,2015-02-28,45,28.0,3.0,5.0,1.0,1966.0,2.0,5.0,2.0,Investment,Severnoe Izmajlovo,6100000
28143,2015-02-28,81,56.0,2.0,10.0,2.0,1958.0,4.0,7.0,2.0,Investment,Alekseevskoe,17500000
28144,2015-02-28,36,19.0,15.0,17.0,1.0,1988.0,1.0,7.0,2.0,Investment,Moskvorech'e-Saburovo,6750000
28145,2015-02-28,39,22.0,11.0,12.0,1.0,1965.0,2.0,7.0,2.0,Investment,Kuncevo,8100000
28146,2015-03-02,45,28.0,11.0,12.0,5.0,1967.0,2.0,5.0,3.0,Investment,Dmitrovskoe,7300000
28147,2015-03-02,63,,2.0,17.0,1.0,,2.0,1.0,1.0,OwnerOccupier,Tverskoe,6699000
28148,2015-03-02,58,33.0,6.0,22.0,1.0,1992.0,2.0,10.0,2.0,Investment,Mitino,10300000
28149,2015-03-02,43,28.0,5.0,5.0,1.0,1961.0,2.0,6.0,3.0,Investment,Zamoskvorech'e,8300000
28150,2015-03-02,82,48.0,9.0,14.0,1.0,1988.0,3.0,8.0,3.0,Investment,Mar'ino,11700000
28151,2015-03-02,61,,7.0,17.0,1.0,,2.0,1.0,1.0,OwnerOccupier,Poselenie Vnukovskoe,7266974
28152,2015-03-02,42,20.0,10.0,12.0,1.0,1976.0,1.0,8.0,2.0,Investment,Lianozovo,6400000
28153,2015-03-02,53,30.0,2.0,12.0,1.0,1982.0,2.0,8.0,2.0,Investment,Silino,6900000
28154,2015-03-02,36,14.0,8.0,12.0,1.0,1994.0,1.0,9.0,2.0,Investment,Juzhnoe Butovo,6100000
28155,2015-03-02,78,,9.0,1.0,1.0,,3.0,1.0,,OwnerOccupier,Krjukovo,7712600
28156,2015-03-02,32,18.0,5.0,9.0,1.0,1975.0,1.0,6.0,2.0,Investment,Otradnoe,6000000
28157,2015-03-02,38,19.0,11.0,17.0,1.0,1986.0,1.0,8.0,3.0,Investment,Perovo,7450000
28158,2015-03-02,44,29.0,5.0,5.0,2.0,1966.0,2.0,5.0,3.0,Investment,Gol'janovo,6750000
28159,2015-03-02,59,44.0,9.0,9.0,1.0,1968.0,3.0,5.0,2.0,Investment,Severnoe Tushino,9200000
28160,2015-03-02,38,38.0,5.0,17.0,1.0,2016.0,1.0,10.0,1.0,OwnerOccupier,Poselenie Desjonovskoe,4423526
28161,2015-03-02,34,19.0,12.0,12.0,5.0,1975.0,1.0,7.0,2.0,Investment,Ivanovskoe,6200000
28162,2015-03-02,38,19.0,6.0,17.0,1.0,2012.0,1.0,7.0,1.0,Investment,Poselenie Vnukovskoe,3214000
28163,2015-03-02,77,45.0,14.0,16.0,1.0,1982.0,3.0,10.0,3.0,Investment,Chertanovo Juzhnoe,11000000
28164,2015-03-02,43,28.0,7.0,8.0,2.0,1965.0,2.0,5.0,2.0,Investment,Bogorodskoe,8500000
28165,2015-03-02,34,19.0,15.0,16.0,1.0,1977.0,1.0,9.0,3.0,Investment,Teplyj Stan,7050000
28166,2015-03-02,37,22.0,9.0,9.0,5.0,1961.0,2.0,7.0,2.0,Investment,Ajeroport,8000000
28167,2015-03-02,43,19.0,14.0,17.0,1.0,2008.0,1.0,8.0,3.0,Investment,Juzhnoe Butovo,6100000
28168,2015-03-02,51,,3.0,4.0,1.0,,2.0,1.0,,OwnerOccupier,Poselenie Filimonkovskoe,4215654
28169,2015-03-02,48,31.0,13.0,14.0,1.0,1973.0,2.0,8.0,2.0,Investment,Filevskij Park,2500000
28170,2015-03-02,70,70.0,7.0,9.0,4.0,0.0,2.0,1.0,1.0,OwnerOccupier,Poselenie Vnukovskoe,9679408
28171,2015-03-03,46,,7.0,0.0,1.0,,1.0,0.0,,OwnerOccupier,Poselenie Moskovskij,6217621
28172,2015-03-03,53,32.0,3.0,17.0,1.0,1989.0,2.0,9.0,3.0,Investment,Solncevo,7750000
28173,2015-03-03,56,35.0,5.0,6.0,2.0,1960.0,2.0,7.0,3.0,Investment,Nagatino-Sadovniki,2000000
28174,2015-03-03,74,45.0,9.0,17.0,1.0,1989.0,3.0,9.0,2.0,Investment,Krjukovo,10500000
28175,2015-03-03,39,39.0,2.0,17.0,1.0,0.0,1.0,1.0,1.0,OwnerOccupier,Solncevo,4445883
28176,2015-03-03,29,,2.0,6.0,2.0,,1.0,1.0,1.0,OwnerOccupier,Poselenie Filimonkovskoe,2674912
28177,2015-03-03,61,61.0,8.0,12.0,6.0,2017.0,2.0,1.0,1.0,OwnerOccupier,Ochakovo-Matveevskoe,4853772
28178,2015-03-03,41,,10.0,1.0,1.0,,1.0,1.0,,OwnerOccupier,Krjukovo,4758600
28179,2015-03-03,61,61.0,10.0,20.0,1.0,0.0,2.0,1.0,1.0,OwnerOccupier,Poselenie Vnukovskoe,7557853
28180,2015-03-03,97,57.0,9.0,9.0,1.0,2016.0,3.0,10.0,1.0,OwnerOccupier,Levoberezhnoe,15404915
28181,2015-03-03,61,,5.0,17.0,1.0,,2.0,1.0,,OwnerOccupier,Poselenie Vnukovskoe,7818065
28182,2015-03-03,38,19.0,2.0,16.0,1.0,1977.0,1.0,9.0,,Investment,Horoshevskoe,7400000
28183,2015-03-03,37,18.0,8.0,17.0,1.0,1993.0,1.0,8.0,2.0,Investment,Birjulevo Vostochnoe,999000
28184,2015-03-03,51,30.0,3.0,16.0,1.0,1977.0,2.0,8.0,2.0,Investment,Chertanovo Central'noe,8900000
28185,2015-03-03,60,34.0,4.0,14.0,1.0,1994.0,2.0,10.0,3.0,Investment,Mar'ino,1000000
28186,2015-03-03,41,27.0,3.0,5.0,2.0,1961.0,2.0,5.0,3.0,Investment,Babushkinskoe,6900000
28187,2015-03-03,80,45.0,6.0,17.0,1.0,2001.0,3.0,12.0,3.0,Investment,Severnoe Medvedkovo,16200000
28188,2015-03-03,49,34.0,6.0,9.0,1.0,1977.0,3.0,6.0,2.0,Investment,Jasenevo,4200000
28189,2015-03-03,35,19.0,5.0,5.0,2.0,1958.0,1.0,8.0,3.0,Investment,Sokolinaja Gora,6000000
28190,2015-03-03,50,22.0,15.0,17.0,4.0,2001.0,1.0,13.0,3.0,Investment,Kurkino,11500000
28191,2015-03-03,74,45.0,4.0,14.0,1.0,1994.0,3.0,10.0,3.0,Investment,Juzhnoe Butovo,10700000
28192,2015-03-03,75,,8.0,0.0,1.0,,2.0,0.0,,OwnerOccupier,Izmajlovo,20976884
28193,2015-03-03,43,17.0,4.0,9.0,6.0,2014.0,1.0,11.0,1.0,Investment,Poselenie Sosenskoe,4740000
28194,2015-03-03,62,32.0,16.0,17.0,6.0,2010.0,2.0,12.0,2.0,Investment,Nekrasovka,2000000
28195,2015-03-03,76,45.0,9.0,25.0,1.0,2012.0,3.0,12.0,3.0,Investment,Zjuzino,6800000
28196,2015-03-03,88,,10.0,1.0,1.0,2015.0,3.0,1.0,1.0,OwnerOccupier,Danilovskoe,22617538
28197,2015-03-03,112,76.0,5.0,6.0,2.0,1940.0,4.0,10.0,3.0,Investment,Vojkovskoe,18700000
28198,2015-03-03,24,13.0,7.0,9.0,1.0,1972.0,1.0,6.0,2.0,Investment,Vostochnoe Degunino,5000000
28199,2015-03-04,64,42.0,5.0,5.0,2.0,1928.0,3.0,9.0,3.0,Investment,Hamovniki,15430000
28200,2015-03-04,44,27.0,7.0,12.0,1.0,1972.0,2.0,6.0,3.0,Investment,Chertanovo Juzhnoe,8000000
28201,2015-03-04,131,72.0,18.0,25.0,4.0,1998.0,4.0,12.0,4.0,Investment,Prospekt Vernadskogo,50300000
28202,2015-03-04,54,54.0,10.0,17.0,1.0,2015.0,1.0,10.0,1.0,OwnerOccupier,Poselenie Sosenskoe,5287680
28203,2015-03-04,40,20.0,2.0,14.0,1.0,2003.0,1.0,8.0,2.0,Investment,Ljublino,6950000
28204,2015-03-04,34,20.0,5.0,9.0,2.0,1967.0,2.0,5.0,3.0,Investment,Dorogomilovo,9500000
28205,2015-03-04,64,,17.0,17.0,1.0,1.0,2.0,1.0,1.0,OwnerOccupier,Nekrasovka,6720000
28206,2015-03-04,43,27.0,7.0,9.0,1.0,1966.0,2.0,5.0,3.0,Investment,Juzhnoe Medvedkovo,7600000
28207,2015-03-04,63,,25.0,25.0,1.0,,2.0,1.0,1.0,OwnerOccupier,Tverskoe,6709500
28208,2015-03-04,34,19.0,1.0,12.0,5.0,1967.0,1.0,9.0,2.0,Investment,Alekseevskoe,6700000
28209,2015-03-04,37,22.0,12.0,12.0,5.0,1975.0,1.0,7.0,2.0,Investment,Bibirevo,6100000
28210,2015-03-04,52,26.0,7.0,14.0,2.0,1976.0,2.0,8.0,3.0,Investment,Koptevo,10500000
28211,2015-03-04,73,42.0,8.0,17.0,1.0,1988.0,3.0,10.0,2.0,Investment,Chertanovo Severnoe,15300000
28212,2015-03-04,63,44.0,4.0,12.0,1.0,1971.0,3.0,6.0,3.0,Investment,Ochakovo-Matveevskoe,11400000
28213,2015-03-04,43,29.0,5.0,5.0,2.0,1963.0,2.0,5.0,2.0,Investment,Sokolinaja Gora,7600000
28214,2015-03-04,43,31.0,4.0,5.0,2.0,1962.0,2.0,6.0,2.0,Investment,Sviblovo,7300000
28215,2015-03-05,62,37.0,9.0,12.0,1.0,1984.0,3.0,8.0,3.0,Investment,Otradnoe,12800000
28216,2015-03-05,33,18.0,7.0,9.0,1.0,1970.0,1.0,6.0,2.0,Investment,Timirjazevskoe,6150000
28217,2015-03-05,76,45.0,8.0,17.0,1.0,1987.0,3.0,10.0,3.0,Investment,Krylatskoe,14700000
28218,2015-03-05,62,45.0,5.0,12.0,1.0,1980.0,3.0,6.0,2.0,Investment,Strogino,10500000
28219,2015-03-05,48,,17.0,0.0,1.0,,1.0,0.0,,OwnerOccupier,Poselenie Moskovskij,6680066
28220,2015-03-05,39,20.0,2.0,12.0,1.0,1980.0,1.0,8.0,2.0,Investment,Strogino,7500000
28221,2015-03-05,55,30.0,9.0,14.0,1.0,1997.0,2.0,11.0,3.0,Investment,Krjukovo,8000000
28222,2015-03-05,61,,10.0,10.0,4.0,,2.0,9.0,1.0,OwnerOccupier,Poselenie Sosenskoe,7640827
28223,2015-03-05,39,20.0,2.0,12.0,2.0,1972.0,1.0,8.0,2.0,Investment,Juzhnoportovoe,9800000
28224,2015-03-05,117,66.0,2.0,2.0,1.0,2016.0,4.0,1.0,1.0,OwnerOccupier,Tverskoe,6488026
28225,2015-03-05,40,,12.0,20.0,1.0,,1.0,1.0,1.0,OwnerOccupier,Poselenie Vnukovskoe,5626386
28226,2015-03-05,30,18.0,3.0,9.0,2.0,1966.0,1.0,5.0,2.0,Investment,Gol'janovo,6000000
28227,2015-03-05,38,19.0,14.0,17.0,1.0,1989.0,1.0,8.0,3.0,Investment,Otradnoe,1000000
28228,2015-03-05,39,39.0,1.0,4.0,2.0,0.0,1.0,0.0,1.0,OwnerOccupier,Poselenie Filimonkovskoe,3235879
28229,2015-03-05,38,19.0,5.0,17.0,1.0,2015.0,1.0,7.0,3.0,Investment,Nekrasovka,4351700
28230,2015-03-05,46,29.0,6.0,9.0,1.0,1974.0,2.0,5.0,2.0,Investment,Otradnoe,8400000
28231,2015-03-05,38,19.0,11.0,14.0,5.0,1970.0,1.0,9.0,3.0,Investment,Chertanovo Severnoe,7050000
28232,2015-03-05,64,33.0,2.0,17.0,1.0,2014.0,2.0,12.0,3.0,Investment,Juzhnoe Medvedkovo,3000000
28233,2015-03-05,63,39.0,7.0,9.0,1.0,1977.0,3.0,8.0,4.0,Investment,Bibirevo,10600000
28234,2015-03-05,38,18.0,6.0,17.0,1.0,2011.0,1.0,7.0,4.0,Investment,Ochakovo-Matveevskoe,4235000
28235,2015-03-05,57,16.0,3.0,5.0,2.0,1963.0,2.0,5.0,2.0,Investment,Koptevo,4000000
28236,2015-03-05,73,47.0,8.0,8.0,2.0,1960.0,3.0,8.0,2.0,Investment,Hamovniki,21800000
28237,2015-03-05,63,,7.0,17.0,1.0,,2.0,1.0,1.0,OwnerOccupier,Poselenie Sosenskoe,7672314
28238,2015-03-05,38,19.0,2.0,14.0,1.0,1972.0,1.0,9.0,2.0,Investment,Veshnjaki,6300000
28239,2015-03-05,91,91.0,2.0,12.0,1.0,2015.0,3.0,1.0,1.0,OwnerOccupier,Zapadnoe Degunino,7731750
28240,2015-03-05,68,35.0,7.0,19.0,6.0,2010.0,2.0,10.0,2.0,Investment,Tverskoe,8200000
28241,2015-03-05,38,24.0,8.0,9.0,2.0,1971.0,2.0,6.0,3.0,Investment,Novogireevo,7565000
28242,2015-03-06,63,,7.0,17.0,1.0,,2.0,1.0,1.0,OwnerOccupier,Poselenie Vnukovskoe,7782573
28243,2015-03-06,63,38.0,2.0,14.0,1.0,1986.0,3.0,8.0,2.0,Investment,Lomonosovskoe,12950000
28244,2015-03-06,41,,1.0,17.0,1.0,,1.0,1.0,1.0,OwnerOccupier,Poselenie Moskovskij,4434262
28245,2015-03-06,73,42.0,6.0,16.0,1.0,2012.0,3.0,9.0,1.0,Investment,Mozhajskoe,7000000
28246,2015-03-06,45,28.0,4.0,5.0,2.0,1961.0,2.0,5.0,2.0,Investment,Dmitrovskoe,6470000
28247,2015-03-06,51,29.0,5.0,12.0,1.0,1981.0,2.0,8.0,1.0,Investment,Strogino,10150000
28248,2015-03-06,60,35.0,16.0,18.0,1.0,1972.0,2.0,8.0,3.0,Investment,Obruchevskoe,12500000
28249,2015-03-06,46,18.0,9.0,9.0,2.0,1961.0,1.0,14.0,2.0,Investment,Gagarinskoe,11500000
28250,2015-03-06,86,47.0,4.0,17.0,6.0,2004.0,3.0,12.0,,Investment,Troickij okrug,9250000
28251,2015-03-06,63,,4.0,0.0,1.0,,2.0,0.0,,OwnerOccupier,Poselenie Vnukovskoe,7112808
28252,2015-03-06,59,58.0,11.0,13.0,1.0,2015.0,2.0,1.0,1.0,OwnerOccupier,Savelki,6828600
28253,2015-03-06,54,31.0,16.0,16.0,1.0,1980.0,2.0,8.0,3.0,Investment,Otradnoe,9800000
28254,2015-03-06,38,,19.0,21.0,1.0,,1.0,1.0,1.0,OwnerOccupier,Nagatinskij Zaton,7658450
28255,2015-03-06,37,37.0,2.0,17.0,1.0,0.0,1.0,1.0,1.0,OwnerOccupier,Poselenie Vnukovskoe,5149776
28256,2015-03-06,44,44.0,11.0,17.0,2.0,,1.0,7.0,,OwnerOccupier,Poselenie Sosenskoe,6049561
28257,2015-03-06,68,42.0,1.0,17.0,1.0,1986.0,3.0,9.0,1.0,Investment,Krylatskoe,11700000
